source_id,name,page,line,section,subgroup,pharmacology_snippet,combination_or_contraindication,caution
SRC-0093,紫苑,519,3094,第十一节 化痰止咳平喘药,二、止咳平喘药,本品辛、甘、苦、温，归肺经，具有润肺化痰止咳的功效。本品主要含有紫菀酮、木栓酮、豆甾醇、槲皮素、大黄素、大黄酚、咖啡酸、阿魏酸、二十六烷酯等。 其药理作用为：①水煎剂、石油醚及醇提液中乙酸乙酯提取物部分均具有明显增加小鼠呼吸道酚红排泄作用，从中分得紫菀酮和表木栓醇亦具有明显祛痰作用，且能显著抑制小鼠的咳嗽反应。②体外对多种革兰阴性杆菌及结核杆菌有抗菌作用。③紫菀皂苷有很强的利尿作用。,本品与荆芥、桔梗等同用，适用于风寒犯肺、咳嗽咽痒；与阿胶、贝母等药配伍，养阴润肺、化痰止嗽，用于阴虚劳咳、痰中带血。本品还可用于肺痈、肺痹及小便不通等证，盖取其宜开肺气之功。,
SRC-0093,款冬花,519,3108,第十一节 化痰止咳平喘药,二、止咳平喘药,本品辛、微苦、温，归肺经，具有润肺止咳化痰的功效。本品主要含款冬花酮、新款冬花内酯、金丝桃苷、芦丁、咖啡酸、丁二酸等。 其药理作用为：①煎液对氨水引起的小鼠咳嗽有明显抑制作用，并能明显增加小鼠气管酚红排泌量。②醇提液具有显著抑制二甲苯致小鼠耳肿和角叉菜胶所致的小鼠足跖肿胀。③醇提液小鼠灌服具有显著抗蓖麻油所致的小鼠腹泻作用。,与麻黄等同用，尤宜于寒嗽；与桑白皮、瓜萎配伍，用于肺热咳喘；可与人参、黄芪同用，适用于肺气虚而咳者；与沙参、麦冬等配伍，用于阴虚燥咳；配百合同用，如百花膏，用于喘咳日久、痰中带血；配桔梗、薏苡仁等同用，如《疮疡经验全书》款花汤，用于肺痈咳吐脓痰。,
SRC-0093,紫苏子,520,3122,第十一节 化痰止咳平喘药,二、止咳平喘药,本品辛、温，归肺、大肠经，具有降气化痰、止咳平喘、润肠通便的功效。本品主要含脂肪油（42.16%），油中含大量不饱和脂肪酸如亚麻酸（64.75%）、亚油酸（13.80%）、油酸（14.28%）等。 其药理作用为：①具有一定镇咳、祛痰和平喘作用，其镇咳成分较分散，平喘成分的水溶性大，且极性较分散，既存在于极性大的部分，也存在于极性小的部分。②炒紫苏子醇提取物能显著提高小鼠抗不良应激的能力。③炒紫苏子醇提取物和水提取物具有较强的抗氧化作用。,① 多与芥子、莱菔子同用，如三子养亲汤，用于痰壅气逆、咳嗽气喘；与肉桂、当归、厚朴等温肾化痰下气之品同用，如苏子降气汤，用于上盛下虚之久咳痰喘。 ② 多与杏仁、火麻仁、瓜萎仁等同用，如《济生方》紫苏麻仁粥，能润燥滑肠，又能降泄肺气以助大肠传导，用于肠燥便秘。,本品有滑肠耗气之弊，阴虚咳喘及脾虚便溏者慎用。
SRC-0093,桑白皮,520,3143,第十一节 化痰止咳平喘药,二、止咳平喘药,本品甘、寒，归肺经，具有泻肺平喘、利水消肿的功效。本品主要含多种黄酮衍生物，如桑皮素、桑皮色烯素、桑根皮素等；伞形花内酯，东莨菪素，类似乙酰胆碱的降低血压的成分；近来又提取出桑皮呋喃A。 其药理作用为：①有利尿作用，动物实验证明，尿量及钠、钾、氯化物排出量均增加；②对犬、兔、大鼠等有不同程度的降压 作用，且较持久，伴心动徐慢；③对神经系统有镇静、安定、抗惊厥、镇痛、降温作用；④对免疫体肠和子宫有兴奋作用。,① 本品用于肺热咳喘。本品性寒入肺经，能泻肺火兼泻肺中水气而平喘。与地骨皮等同用，用于治疗肺热咳喘；可与麻黄、杏仁、葶苈子等同用，用于水饮停肺、胀满喘急；与人参、五味子、熟地黄等同用，用于肺虚有热而咳喘气短、潮热、盗汗者。 ② 本品与茯苓皮、大腹皮等同用，如五皮饮，用于全身水肿、小便不利者。,
SRC-0093,葶苈子,521,3161,第十一节 化痰止咳平喘药,二、止咳平喘药,本品苦、辛、大寒，归肺、膀胱经，具有泻肺平喘、利水消肿的功效。播娘蒿含芥子苷、芥子酸、异硫氰酸苄酯、异硫氰酸丙酯、二硫化烯丙酯、4-戊烯酰胺、5-甲基糠醛、 \beta -谷甾醇、山奈酚、槲皮素。 其药理作用为：①芥子苷具有止咳作用。②水浸液在试管内对堇色毛癣菌、许兰黄癣菌等有不同程度的抑制作用。③水提取物具有显著强心和增加冠脉流量的作用且不增加心肌耗氧量。,① 与板蓝根、浙贝母、桔梗等药物同用，如清肺散，用于痰涎壅盛、肺气喘促、咳逆之实证。 ② 与防己、椒目、大黄同用，即己椒苈黄丸，用于治腹水肿满属湿热蕴阻者；与杏仁、大黄、芒硝同用，如大陷胸丸，治结胸证之胸胁积水。近代用本品配伍其他药物，治渗出性胸膜炎等有效。,肺虚喘促、脾虚肿满、膀胱气虚者忌用。
SRC-0093,马兜铃,522,3181,第十一节 化痰止咳平喘药,二、止咳平喘药,本品苦、微辛、寒，归肺、大肠经，具有清肺化痰、止咳平喘的功效。北马兜铃含马兜铃酸、7-甲氧基马兜铃酸、马兜铃内酚胺、马兜铃酮、马兜铃内酰胺-N-六碳糖苷、松醇和胡萝卜苷等。 其药理作用为：①煎剂有微弱祛痰作用，但效果不及紫菀和天南星。②马兜铃酸对金黄色葡萄球菌、肺炎球菌、链球菌感染的小鼠有一定作用。③北马兜铃醇提物能明显减少小鼠醋酸刺激所致的扭体反应次数，提高小鼠热板法和辐射热照射法痛阈，与戊巴比妥钠有协同作用。④能显著抑制二甲苯所致的小鼠耳壳肿胀，抗炎作...,与桑白皮、黄芩、枇杷叶等同用，治肺热咳嗽痰喘者最宜；与阿胶、牛蒡子、杏仁等同用，如补肺阿胶汤，养阴清肺、止咳平喘，用于肺虚火盛、喘咳咽干或痰中带血者。此外，本品能清大肠积热。,"① 用法用量不宜过大，以免引起呕吐。 (2) 本品中所含马兜铃酸有肾脏毒性, 应慎用。"
SRC-0093,白果,522,3200,第十一节 化痰止咳平喘药,二、止咳平喘药,本品甘、苦、涩、平、有毒，归肺经，具有敛肺定喘、收涩除 湿的功效。本品主要含白果酸、白果醇、氢氰酸、银杏白果多糖、脂肪油、淀粉和蛋白质等。 其药理作用为：①白果注射液可使致敏性小鼠血清中IL-4、IL-5明显下降，说明其具有良好的平喘作用。②白果酸在体外实验可抑制多种细菌和一些皮肤真菌。③有降压作用。,① 配五味子、胡桃肉等以补肾纳气、敛肺平喘，用于治疗肺肾两虚之虚喘；配麻黄、黄芩等同用，如定喘汤，用于外感风寒而内有蕴热而喘者；配天冬、麦冬、款冬花以润肺止咳，用于肺热燥咳、喘咳无痰者；近代有以本品配地龙、黄芩等，治慢性气管炎属肺热型者。 ② 本品配熟地黄、山茱萸、覆盆子等，以补肾固涩，治小便频数、遗尿。,本品有毒，不可多用。 # 附 银杏叶 为银杏树的叶，主要成分为银杏黄酮。味苦、涩，性平。功能敛肺平喘、活血止痛。用于肺虚咳喘以及高血脂、高血压、冠心病心绞痛、脑血管痉挛等。
SRC-0093,洋金花,523,3225,第十一节 化痰止咳平喘药,二、止咳平喘药,本品辛、温、有毒，归肺、肝经，具有平喘止咳、镇痛止痉的功效。本品主要含东莨菪碱及阿托品等多种生物碱。 其药理作用为：①通过东莨菪碱的M受体阻断作用发挥抗惊厥作用，其抗惊厥作用弱于卡马西平，但峰值持续时间长。②总生物碱具有明显的抗氧化作用。,① 本品为麻醉镇咳平药，对咳喘无痰者，可单用或配入复方 中使用。 ② 本品单用或配伍川乌、姜黄等同用，用于风湿痹痛、跌打损伤。 ③ 本品可配伍全蝎、天麻、天南星等同用，用于癫痫、惊风之证。 ④ 可用作麻醉药。,"① 表证未解、痰多黏稠者忌用。 ② 孕畜、体质弱者慎用。 化痰止咳平喘药功能比较见表6-3。 表 6-3 化痰止咳平喘药功能比较 类别药物相同点不同点化痰药温化寒痰药半夏天南星旋覆花白前温化寒痰半夏祛湿痰,并能降逆止呕,散结;天南星毒性大,善祛风痰并能解痉;旋覆花温散,化痰降气;白前温而不燥,长于祛痰,又能降气清化热痰药贝母瓜萎桔梗前胡筋骨草清热化痰贝母偏于润肺化痰,并能解毒,消肿散结;瓜萎清热润燥,兼通便;桔梗、前胡均能宣肺祛痰,是外感咳嗽的常用药;桔梗又能排脓消肿,引药上行;前胡微寒,善于宣散外感风热之邪;筋骨..."
SRC-0093,党参,525,3278,第十二节 补益药,一、补气药,本品甘、平，归脾、肺经，具有益气、生津、养血功效。本品主要含多糖、单糖、党参苷（I、II、III、IV）、苍术内酯类、烯醇类以及白芷内酯、补骨脂内酯、棕榈酸、阿魏酸、烟酸、香草酸、氨基酸、琥珀酸和无机元素等。 其药理作用为：①水浸液、醇水浸液对离体蟾蜍心脏均有抑制作用，高浓度可使其停搏。②浸膏、醇提物、水提物均能使麻醉犬与家兔血压显著下降，主要与扩张周围血管有关。③小鼠腹腔注射具有明显的抑制中枢作用，可对抗电、戊四氮、硝酸士的宁引起的惊厥，增强异戊巴比妥钠...,① 本品能补中益气、升阳举陷，与白术、茯苓、甘草等配伍，用于治疗脾虚泄泻、食少便溏；与黄芪、升麻、白术等配伍，用于治疗中气下陷的垂脱之证。 ② 本品能补益肺气，可配伍黄芩、五味子等同用，用于肺气亏虚的咳嗽气促、叫声低微等。 ③ 本品有益气生津和益气生血之效，可与麦冬、五味子、生地黄等生津药或当归、熟地黄等补血药同用，主要用于气津两伤的气短口渴及气血双亏的口色淡白、口干、心悸等。 ④ 本品也可随证配解表药或攻里药同用，对气虚外感及正虚邪实之证，以扶正祛邪。,反藜芦。 # 附明党参 系伞形科多年生草本植物明党参的干燥根。性味甘、微苦，微寒。归肺、脾经。能润肺化痰、养阴和胃。以治疗肺热咳嗽、食少口干为主。与党参并非一物，效用亦有差别。
SRC-0093,人参,526,3304,第十二节 补益药,一、补气药,本品甘、微苦、微温，归心、肺、脾经，具有大补元气、补脾益肺、生津、安神的功效。本品人参根含多种人参皂苷。总皂苷含量约 5\% ，为15种以上皂苷的混合物。另含少量挥发油（油中低沸点部分有 \beta -榄香烯；高沸点部分主要有人参炔醇）、多种糖类及维生素等。 其药理作用为：①人参对高级神经活动的兴奋和抑制过程均有增强作用。能增强神经活动过程的灵活性，故有抗疲劳功能；②对多种动物心脏均有先兴奋、后抑制，小量兴奋、大量抑制的作用；③能兴奋垂体肾上腺皮质系统，提...,① 与附子等配伍，即参附汤（现代制剂有参附注射液），以益气回阳救逆，用于四肢厥冷、阳气衰微者；可与麦冬、五味子等配伍，即生脉散（现有生脉注射剂），以益气敛阴，用于汗多口渴、气阴两伤者。 ② 人参能补益肺气，可配黄芪、五味子等同用，用于肺气虚弱的气短喘促、叫声低微、脉虚自汗等症；与胡桃肉、蛤蚧等补益肺肾药同用，如人参胡桃汤、人参蛤蚧散，用于喘促日久、肺肾两虚者。 ③ 人参亦能补脾益气，与白术、茯苓、甘草等益气健脾药同用，如四君子汤，用于治疗脾气不足的倦怠乏力、食少便溏等症。 ④ 本品常与石膏、知母等同用，如白虎加人参汤，治疗身热汗多、口渴脉虚。 ⑤ 本品可与生地黄、丹参、酸枣仁等养血安神药同用，如天王补心丹，用于气血亏虚的心悸、躁动等...,① 反藜芦。 ② 畏五灵脂。
SRC-0093,太子参（孩儿参）,527,3330,第十二节 补益药,一、补气药,本品甘、苦、微寒，入脾、肺经，具有补脾益气、养胃生津的功效。本品主要含多种氨基酸、多糖、苷类、磷脂类及微量元素。 其药理作用为：能明显提高网状内皮系统的吞噬功能，增加环磷酰胺致免疫功能低下小鼠的体重与脾脏、胸腺的重量等。能明显提高机体的免疫功能。,本品与黄芪、白术、山药、炙甘草等同用，适用于脾胃虚弱、倦怠虚弱、食欲不振、肺气不足等症；与五味子、麦冬等同用，用于热病津伤口渴；配竹叶、麦冬、白薇等，用于久热不退。,① 表实邪盛者不宜用。 ② 反黎芦，畏五灵脂。
SRC-0093,黄芪,528,3351,第十二节 补益药,一、补气药,本品甘、微温，归脾、肺经，具有补气升阳、益卫固表、利水消肿、托疮生肌的功效。本品主要含皂苷类、多糖类、氨基酸及微量元素等。 其药理作用为：①具有增强机体免疫功能、利尿、抗衰老、保肝、降压作用；②能消除实验性肾炎尿蛋白，增强心肌收缩力，还有促雌激素样作用和较广泛的抗菌作用；③其中膜荚黄芪皂苷甲具有降压、稳定红细胞膜、提高血浆组织内cAMP的含量、增强免疫功能、促进再生肝DNA合成等多种作用；④黄芪多糖具有提高小鼠应激能力、增强免疫功能、调节血糖含量、保护心血...,① 本品配白术，以补气健脾，用于治疗脾虚气短、食少便溏、倦怠乏力等；与人参配伍，用于气虚较甚，以增强补气作用；常配桂枝、白芍、甘草等，以补气温中，如黄芪建中汤，用于中焦虚寒、腹痛拘急；与附子等配伍，如芪附汤，以益气温阳固表，用于气虚阳弱、体倦汗多；常配人参、升麻、柴胡等，如补中益气汤，以升阳举陷，用于治中气下陷证、脾阳不升、中气下陷而见久泻脱肛、内脏下垂者。 ② 本品与紫菀、五味子等同用，用于治肺气虚弱、咳喘气短；与白术、防风等同用，如玉屏风散，用于治疗表虚卫阳不固的自汗且易外感者，既可固表以止自汗，又能实卫而御外邪。 ③ 本品常与防己、白术等同用，如防己黄芪汤，用于气虚水湿失运的浮肿、小便不利。 ④ 本品常配伍当归、穿山甲、皂角刺...,
SRC-0093,白术,529,3368,第十二节 补益药,一、补气药,本品苦、甘、温，归脾、胃经，具有补气健脾、燥湿利水、止汗、安胎的功效。本品主要含挥发油，油中主要成分为苍术酮，白术内酯（A、B）及糖类（主要为甘露糖、果糖）等。 其药理作用为：①煎剂和流浸膏灌胃或静脉注射于大鼠、兔、犬等动物均能呈现明显而持久的利尿作用，能促进电解质尤其是钠的排出。②水煎液小鼠灌服能增加小鼠体重和游泳耐力。③能提高免疫抑制动物脾细胞体外培养存活率，能延长淋巴细胞寿命。增强机体清除自由基的能力，具有明显的抗氧化作用。④醇提取物和石 油醚对未孕...,① 本品常配人参、茯苓等同用，以益气补脾，用于治疗脾气虚弱、食少胀满；与人参、干姜等同用，以温中健脾，用于治疗脾胃虚寒、肚腹冷痛、胀满泄泻；与枳实同用，以消补兼施，治疗脾虚而有积滞、脘腹痞满。 ② 本品常配桂枝、茯苓等，如苓桂术甘汤，以温脾化饮，用于痰饮；常配茯苓、泽泻等，如五苓散，以健脾利湿，治疗水肿、小便不利。 ③ 本品可单用为散服，或配黄芪、浮小麦等同用，用于脾虚气弱、肌表不固而自汗。 ④ 本品常配砂仁同用或配当归、白芍、黄芩等同用，有补气健脾和安胎之功，用于脾虚气弱、胎动不安。,
