fact_id,source_id,fact_type,page,page_method,line_start,line_end,chapter,section,heading,drug_heading,disease_heading,disease_page,drug_mentions,text
SFDUT2-TX-0231,SRC-0090,treatment_or_prevention,269,TOC_INTERPOLATED,1221,1221,第九章,第二节 仔猪球虫病,5. 诊断,,仔猪球虫病,DIS-057-coccidia-and-other-protozoa.md,,根据流行病学、临床症状、病理变化和抗生素治疗无效等特点
SFDUT2-TX-0232,SRC-0090,dose_route_course,269,TOC_INTERPOLATED,1227,1227,第九章,第二节 仔猪球虫病,6. 治疗,,仔猪球虫病,DIS-057-coccidia-and-other-protozoa.md,磺胺; 甲氧苄啶; 托曲珠利,本病很难根治，而且用于防治的药物并不多。病猪口服“百球清”，每千克体重 $20\sim 30$ 毫克；或托曲珠利溶液（南京金盾“艾美青”），一次1毫升；或口服盐酸氨丙啉，每千克体重 $25\sim 40$ 毫升，每天1次，连用 $5\sim 6$ 天，有一定效果。也可试用口服甲氧苄啶/磺胺二甲嘧啶，每千克体重0.1克，每天1次，连用 $5\sim 7$ 天。
SFDUT2-TX-0233,SRC-0090,candidate_fact,269,TOC_INTERPOLATED,1231,1231,第九章,第二节 仔猪球虫病,7. 防制措施,,仔猪球虫病,DIS-057-coccidia-and-other-protozoa.md,,（1）搞好分娩舍的清洁卫生工作，消除猪舍内的感染性卵囊，使猪群生活在清洁干燥的环境中。采用高床分娩栏，并及时清除母猪的粪便，尽量减少仔猪接触母猪粪便的机会；减少仔猪的寄养，避免交叉感染；保持饲粮新鲜、饮水洁净，减少寄生虫繁殖的机会，从而减少球虫病的发生。
SFDUT2-TX-0234,SRC-0090,candidate_fact,269,TOC_INTERPOLATED,1234,1234,第九章,第二节 仔猪球虫病,7. 防制措施,,仔猪球虫病,DIS-057-coccidia-and-other-protozoa.md,磺胺; 芬苯达唑; 伊维菌素; 阿维菌素; 地克珠利,（4）虽然母猪体内的球虫不是引起仔猪球虫病的主要原因，但也不能忽视。针对目前猪场存在多种寄生虫危害的实际情况，应选用能同时驱除猪体内外寄生虫的复方驱虫药物，有效地控制猪球虫和其他寄生虫对猪群的危害。猪场技术人员在选择驱虫药物时应考虑以下三个方面的问题：①单纯使用伊维菌素、阿维菌素对疥螨等寄生虫驱除效果较好，但对球虫无效，对猪体内移行期的蛔虫幼虫等效果也较差；②阿苯达唑、芬苯达唑等对蛔虫、鞭虫、结节虫等线虫及移行期的幼虫、虫卵都有较强的驱杀或抑制作用，但对猪球虫无效；③地克珠利、盐酸氨丙啉和一些磺胺类药物对球虫效果
SFDUT2-TX-0235,SRC-0090,treatment_or_prevention,269,TOC_INTERPOLATED,1238,1238,第九章,第二节 仔猪球虫病,7. 防制措施,,仔猪球虫病,DIS-057-coccidia-and-other-protozoa.md,泰乐菌素; 磺胺; 口服补液盐,（5）在仔猪球虫病发病严重的猪场，在仔猪 $3 \sim 6$ 日龄（5日龄最佳）时使用“百球清”或磺胺二甲氧嘧啶和泰乐菌素复方制剂溶液或 $5\%$ 的三嗪酮悬液，对小猪进行灌服，有一定预防效果。当怀疑仔猪发生球虫病时，用同样方法进行治疗，连用5天，患病仔猪应同时灌服口服补液盐，防止脱水死亡。
SFDUT2-TX-0236,SRC-0090,candidate_fact,270,TOC_INTERPOLATED,1246,1246,第九章,第三节 猪弓形虫病,1. 病原体与生活史,,猪弓形虫病,DIS-058-toxoplasmosis-protozoa.md,,弓形虫在整个发育过程中分5种类型，即滋养体（又称速殖子）、包囊、裂殖体、配子体和卵囊。其中滋养体和包囊是在中间宿主体内形成的，急性感染时出现的虫体叫滋养体，为一端稍钝的月牙形或香蕉状，寄生于细胞内，以出芽方式反复进行二分裂，终于使细胞崩解，再侵入其他细胞内。如转为慢性感染时，细胞内虫体增殖很缓慢，形成以被膜覆盖的包囊，略成球形，在内部含有数十至千个慢增体。慢增体比滋养体稍小而细，主要寄生在骨骼肌、脑、眼球视网膜内、子宫等处。裂殖体、配子体和卵囊是在终末宿主（猫）体内形成的。其中滋养体、包囊和感染性卵囊，这3种类型都具感染能力。当人和动物摄食含有包囊或滋养体的肉食和被感染性卵囊污染的食物、饲料、饮水而经口感染侵入体内，滋养体还可经口腔、鼻腔、呼吸道黏膜、眼结膜和皮肤感染，母猪还可通过胎盘感染胎儿。
SFDUT2-TX-0237,SRC-0090,candidate_fact,271,TOC_INTERPOLATED,1254,1254,第九章,第三节 猪弓形虫病,2. 流行病学,,猪弓形虫病,DIS-058-toxoplasmosis-protozoa.md,,（1）易感动物 我国猪弓形虫病多发生在25千克以上的架子猪，尤以乳猪可见， $3\sim 5$ 月龄猪发病严重。
SFDUT2-TX-0238,SRC-0090,treatment_or_prevention,273,TOC_INTERPOLATED,1284,1284,第九章,第三节 猪弓形虫病,7. 防制,,猪弓形虫病,DIS-058-toxoplasmosis-protozoa.md,,早期治疗均能收到较好效果，如用药较晚，虽可使临床症状消失，但不能抑制虫体进入组织形成包囊，从而使病猪成为带虫猪。
SFDUT2-TX-0239,SRC-0090,dose_route_course,273,TOC_INTERPOLATED,1286,1286,第九章,第三节 猪弓形虫病,7. 防制,,猪弓形虫病,DIS-058-toxoplasmosis-protozoa.md,磺胺,（1）对全场的病猪使用磺胺-6-甲氧嘧啶，按50毫克/千克体重进行肌内注射，每天1次，连用 $3\sim 5$ 天。
SFDUT2-TX-0240,SRC-0090,dose_route_course,273,TOC_INTERPOLATED,1287,1287,第九章,第三节 猪弓形虫病,7. 防制,,猪弓形虫病,DIS-058-toxoplasmosis-protozoa.md,磺胺,（2）对全场未发病猪可选用拜耳“利好”（ $20\%$ 磺胺间甲氧嘧啶/TMP)，混饲治疗，每吨饲料加本品，首次量2000克，饲喂1天后，改为维持量1000克，再喂6天。也可选用磺胺甲基异噁唑(SMZ)，100毫克/千克体重，每天内服一次，连用 $5 \sim 7$ 天。
SFDUT2-TX-0241,SRC-0090,treatment_or_prevention,274,TOC_INTERPOLATED,1299,1299,第九章,第一节 产后泌乳障碍综合征,第一节 产后泌乳障碍综合征,,产后泌乳障碍综合征,,,产后泌乳障碍综合征（PPDS）是指母猪在分娩出第一头仔猪后72小时内，泌乳量下降或无乳的疾病。病因与乳腺生长发育不良，激素、泌乳机能扰乱，营养不良，患全身性热性病及泌尿生殖系统疾病等有关，遭受应激等也可抑制或反射性影响泌乳机能。以前本病多被称为乳腺炎-子宫炎-无乳综合征（MMA），或围产期少乳、围产期母猪泌乳不足、母猪无乳综合征、泌乳衰竭综合征、毒血症性无乳症、产褥热等，是一个遍及全球的疾病，也是产后母猪常发病之一。近年来，尤其在规模化猪场，本病更加多发，有流行蔓延之势。有一些患PPDS的母猪，表现有临床症状，母猪发烧，呈病态，少乳或无乳，厌食或不食，无力，便秘，精神沉郁、昏睡；有的乳腺红、肿、热、胀、痛、乳汁异样；有的尿频尿急、尿液血色；也有的恶露不尽，自阴道不断排出脓性红褐色恶臭液体；普遍对仔猪感情淡漠等。但大部分母猪看起来都正常，没有明显的临床症状，乳房美观、饱满或充胀不足而松软，都没有炎症，就是无乳或少乳。暴发本病时，无乳（少见），如不将仔猪寄养或人工喂养，整窝仔猪都可能死亡；少乳（多见），仔猪常因急性饥饿而死亡，或得不到初乳中母源抗体的保护易感染下痢等传染病，或造成仔猪低血糖、消瘦衰竭、被母猪踩压，死亡率升高，有的生长缓慢，成为僵猪。虽经及时治疗， $3\sim 4$ 天后可以恢复泌乳，但仔猪多已饿死，损失惨重。为此应引起高度重视，采取综合防控措施，防患于未然。
SFDUT2-TX-0242,SRC-0090,candidate_fact,275,TOC_INTERPOLATED,1321,1321,第九章,第一节 产后泌乳障碍综合征,（1）传染性因素,,产后泌乳障碍综合征,,,③ 内毒素血症 能引起乳腺炎、子宫炎、泌尿道或肠道感染的大肠杆菌和克雷伯菌等革兰阴性（ $\mathbf{G}^{-}$ ）菌能产生内毒素，被机体吸收后（可从乳腺或子宫吸收）造成内毒素血症（约有近1/3的PPDS患猪，其血液中内毒素呈阳性），通过垂体前叶抑制催乳素的产生，严重降低血浆中催乳素水平而导致本病。
SFDUT2-TX-0243,SRC-0090,vaccination_or_immunization,276,TOC_INTERPOLATED,1327,1327,第九章,第一节 产后泌乳障碍综合征,(2）非传染性因素,,产后泌乳障碍综合征,,,① 分娩前后遭受各种应激，抑制或反射性影响泌乳机能 应激系指机体受到各种强烈或有害刺激后出现的非特异性防御反应。应激时机体出现一系列的神经和内分泌反应，并由此而引起功能和代谢的改变。常见的应激因素有：a. 分娩时产房及环境卫生条件差、噪声过高、突然受惊吓、难产、产程过长、创伤出血、胎猪滞留、分娩过程中过多地干扰母猪、仔猪相互争斗、疥螨严重感染、蚊蝇叮咬等；b. 乳头被产床毛刺划伤或被未剪齿的仔猪咬伤造成疼痛；c. 上产床过晚，未能尽快适应新环境；d. 突然更换饲料、饥渴、地面太滑、粗暴驱赶与追捕等；e. 温度、湿度剧烈变化，尤其是夏天产房温度过高，造成热应激；f. 注射应激反应大的疫苗、药物等。应激导致垂体后叶分泌催产素（OT）受阻，没有催产素的释放，则可抑制或反射性影响泌乳机能，即不来“奶经”。这也是为什么注射催产素治疗泌乳障碍有效的理论依据。
SFDUT2-TX-0244,SRC-0090,candidate_fact,276,TOC_INTERPOLATED,1337,1337,第九章,第一节 产后泌乳障碍综合征,(2）非传染性因素,,产后泌乳障碍综合征,,,c. 饮水不足将导致泌乳障碍。
SFDUT2-TX-0245,SRC-0090,candidate_fact,277,TOC_INTERPOLATED,1353,1353,第九章,第一节 产后泌乳障碍综合征,(2）非传染性因素,,产后泌乳障碍综合征,,,a. 与泌乳相关的遗传、品种因素。杜洛克猪的泌乳能力相对较差，如果选择“杜长大”商品猪或泌乳性能差的母猪的女儿或乳腺发育不良的后备母猪留作种用，发生泌乳障碍概率大。
SFDUT2-TX-0246,SRC-0090,treatment_or_prevention,279,TOC_INTERPOLATED,1372,1372,第九章,第一节 产后泌乳障碍综合征,3. 流行病学特点,,产后泌乳障碍综合征,,,本病几乎都发生于产后 $2 \sim 3$ 天内，呈散发，无传染性，四季都可发生，以盛夏多见。既可单发，亦可群发。发病率不等，一般约 $10\%$ ，这种病主要是在第2胎或第3胎母猪中较为流行，但也会感染初产母猪，过肥母猪和带有杜洛克血缘的老龄体弱母猪有多发倾向，后部乳房有多发倾向。为此，要特别注意观察产后头3天内的仔猪及母猪的临床表现并及时测母猪体温，早发现早采取补救措施。对易发猪群必须未雨绸缪，提前预防。
SFDUT2-TX-0247,SRC-0090,candidate_fact,279,TOC_INTERPOLATED,1378,1378,第九章,第一节 产后泌乳障碍综合征,4. 临床表现,,产后泌乳障碍综合征,,,（1）仔猪的临床表现 正常情况下，在产后头几天内，仔猪不是吃奶就是睡觉，健康活泼地吸奶、嬉闹和休息。当发生此病时，仔猪不断拱动奶头，就是不见母猪放奶；仔猪持续拱奶时间长，但吮奶时间很短，“奶经”很快过去了；仔猪吃奶次数增加，但吃不饱，吃奶后不能很快安定下来，总围绕母猪乱跑，追赶母猪吮乳；仔猪吸吮乳头无乳后，便抢吸其他乳头，长时间争斗咬架；有的仔猪因饥饿显得焦躁不安，不停尖叫；有的到处寻找食物，饮水增多，可能会饮地面的脏水或尿，往往全窝仔猪突然发生腹泻；仔猪消瘦露脊背，不活泼，皮肤苍白不红润，被毛不紧贴皮肤而逆立、粗乱无光泽；许多仔猪因饥饿和低血糖，很容易被压死或踩死。
SFDUT2-TX-0248,SRC-0090,treatment_or_prevention,280,TOC_INTERPOLATED,1399,1399,第九章,第一节 产后泌乳障碍综合征,6. 治疗及处置,,产后泌乳障碍综合征,,,目前尚无特效药物治疗本病，处置的主要目的是尽量避免更多的仔猪死亡。应加强产后监管，仔细观察症状，勤测体温，做到早发现。一旦发生本病，应先分析原因加以改正，同时快速鉴别临床表现的母猪和无临床表现的母猪，区别是母猪泌乳、排乳障碍还是仔猪吮吸不足引起的，然后依据不同病因和症状辨证施治，及时确定针对性的治疗方案，采取病因及对症治疗、中西医结合的综合疗法，确保乳腺功能恢复使其尽快再泌乳。一时不能奏效，可寄养、分批喂奶、人工哺乳。以下几种常规疗法可供选择。
SFDUT2-TX-0249,SRC-0090,dose_route_course,280,TOC_INTERPOLATED,1401,1401,第九章,第一节 产后泌乳障碍综合征,6. 治疗及处置,,产后泌乳障碍综合征,,青霉素; 头孢喹诺; 链霉素; 庆大霉素; 土霉素,（1）抗菌药物疗法 对有临床症状的，由大肠杆菌等 $\mathbf{G}^{-}$ 菌和葡萄球菌、链球菌等 $\mathbf{G}^{+}$ 菌引起的乳腺炎、膀胱炎、肾盂肾炎、子宫内膜炎、产后败血症等患病母猪，应采用抗生素疗法。有条件的应做药敏试验。也可选用对 $\mathbf{G}^{+}$ 菌敏感的青霉素类、第4代头孢菌素——头孢喹诺、大环内酯类抗生素和对 $\mathbf{G}^{-}$ 菌敏感的氨基糖苷类，采用联合用药方式（如青霉素 $+$ 链霉素或青霉素 $+$ 庆大霉素）或使用广谱抗菌药物，如法国施维雅“新素易康”（长效土霉素）或氟喹诺酮类。每头用量：青霉素400万～600万单位，链霉素
SFDUT2-TX-0250,SRC-0090,dose_route_course,280,TOC_INTERPOLATED,1403,1403,第九章,第一节 产后泌乳障碍综合征,6. 治疗及处置,,产后泌乳障碍综合征,,头孢喹诺; 庆大霉素; 氧氟沙星; 恩诺沙星,200万～300万单位，法国施美芬（2.5%头孢喹诺）10～15毫升，4%庆大霉素10～20毫升，新素易康10～20毫升。氧氟沙星或恩诺沙星20毫升。对无明显临床症状的亚临床感染者，多由G-菌产生的内毒素引起，应首选庆大霉素。以上药物3～5天为一疗程。
SFDUT2-TX-0251,SRC-0090,treatment_or_prevention,281,TOC_INTERPOLATED,1405,1405,第九章,第一节 产后泌乳障碍综合征,6. 治疗及处置,,产后泌乳障碍综合征,,,（2）非甾体类（非类固醇）抗炎药（NSAID）疗法用于PPDS的预防和辅助治疗。先灵葆雅品牌产品福乃达，具有解热、镇痛、抗炎、抗应激和抗内毒素作用，本品可缓解和消除各种原因引起的发炎和发热症状，同抗生素配合使用，对于控制上述细菌性感染有很好的辅助治疗作用，肌注用量是每50千克体重2毫升，有时需要在第2天再次使用。另外产后立即注射福乃达 $6\sim 8$ 毫升，可降低PPDS的发病率，其机制是能抑制 $\mathbf{G}^{-}$ 菌菌体破碎而产生的内毒素血症和抵抗由于饲养管理不善及环境不良因素造成的应激。
SFDUT2-TX-0252,SRC-0090,dose_route_course,281,TOC_INTERPOLATED,1407,1407,第九章,第一节 产后泌乳障碍综合征,6. 治疗及处置,,产后泌乳障碍综合征,,地塞米松,（3）糖皮质激素抗炎疗法 对严重的感染性疾病，在应用足量、有效抗菌药物的前提下，也可配合使用地塞米松作辅助治疗，肌注，一日量： $15\sim 20$ 毫克，利用其抗炎和抗毒素作用，以迅速缓解病情。使用时要注意，尽量应用较小剂量，病情控制后应减量或停药，用药时间不宜过长。
